"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
13,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,16,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831046888,4432354831056254,4432354831061374,4432354831065168,5120
14,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,17,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831053208,4432354831081855,4432354831087455,4432354831089839,5600
15,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,18,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831077639,4432354831087455,4432354831092895,4432354831095439,5440
16,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,19,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831083149,4432354831092895,4432354831098335,4432354831103449,5440
17,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,20,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831087609,4432354831098335,4432354831103615,4432354831109379,5280
18,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,21,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831092839,4432354831103615,4432354831109055,4432354831115199,5440
19,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,22,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831100339,4432354831109055,4432354831114175,4432354831120999,5120
20,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,23,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831106609,4432354831130015,4432354831136095,4432354831142350,6080
21,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,24,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831128100,4432354831136095,4432354831141215,4432354831150950,5120
22,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,25,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831136889,4432354831166335,4432354831171775,4432354831174050,5440
23,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,26,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831163430,4432354831171775,4432354831177215,4432354831180790,5440
24,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,27,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831168920,4432354831177215,4432354831182335,4432354831187161,5120
25,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,28,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831174930,4432354831195775,4432354831201535,4432354831205261,5760
26,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,29,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831193391,4432354831201535,4432354831206655,4432354831210071,5120
27,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,30,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831200591,4432354831210495,4432354831216095,4432354831222631,5600
28,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,31,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831207261,4432354831216095,4432354831221375,4432354831228781,5280
29,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,32,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831217941,4432354831226335,4432354831231615,4432354831235161,5280
30,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,33,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831225691,4432354831251935,4432354831257535,4432354831259902,5600
31,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,34,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831246662,4432354831257535,4432354831262815,4432354831274252,5280
32,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,35,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831252452,4432354831262815,4432354831268255,4432354831269172,5440
33,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,36,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831257602,4432354831268255,4432354831273375,4432354831280172,5120
34,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,37,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831262612,4432354831297055,4432354831302656,4432354831305153,5601
35,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,38,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831292323,4432354831302656,4432354831307936,4432354831323173,5280
36,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,39,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831297292,4432354831307936,4432354831313536,4432354831317893,5600
37,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,40,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831302523,4432354831313536,4432354831318656,4432354831329233,5120
38,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,41,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831310983,4432354831340896,4432354831346176,4432354831347964,5280
39,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,42,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831337223,4432354831351136,4432354831356256,4432354831357094,5120
40,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,43,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831350073,4432354831360256,4432354831365536,4432354831367604,5280
41,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,44,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831358494,4432354831369536,4432354831374976,4432354831375854,5440
42,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,45,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831365234,4432354831374976,4432354831380096,4432354831381834,5120
43,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,46,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831370234,4432354831390496,4432354831396416,4432354831397274,5920
44,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,47,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831388534,4432354831396416,4432354831401536,4432354831408914,5120
45,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,48,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831395184,4432354831405376,4432354831410496,4432354831415225,5120
46,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,49,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831405574,4432354831414336,4432354831420736,4432354831432005,6400
47,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,50,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831411855,4432354831420736,4432354831425696,4432354831426315,4960
48,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,51,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831420295,4432354831448896,4432354831454496,4432354831455755,5600
49,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,52,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831444655,4432354831454496,4432354831459776,4432354831462906,5280
50,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,53,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831450385,4432354831459776,4432354831464896,4432354831469006,5120
51,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,54,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831455255,4432354831487456,4432354831492896,4432354831494516,5440
52,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,55,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831482906,4432354831492896,4432354831498336,4432354831500716,5440
53,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,56,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831488826,4432354831498336,4432354831503456,4432354831506816,5120
54,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,57,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831495166,4432354831524096,4432354831529696,4432354831531507,5600
55,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,58,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831519816,4432354831529696,4432354831535137,4432354831537947,5441
56,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,59,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831525487,4432354831535137,4432354831540257,4432354831543927,5120
57,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,60,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831530627,4432354831552257,4432354831557537,4432354831558207,5280
58,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,61,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831550347,4432354831564417,4432354831569697,4432354831571948,5280
59,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,62,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831564947,4432354831573697,4432354831578977,4432354831580938,5280
60,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,63,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831572157,4432354831585537,4432354831592577,4432354831594938,7040
61,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,64,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831583408,4432354831592577,4432354831599137,4432354831603018,6560
62,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,65,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831591648,4432354831599137,4432354831604257,4432354831609218,5120
63,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,66,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831596738,4432354831617377,4432354831622657,4432354831623358,5280
64,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,67,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831615378,4432354831630177,4432354831635457,4432354831637119,5280
65,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,68,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831629469,4432354831639457,4432354831644897,4432354831649709,5440
66,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,69,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831634829,4432354831644897,4432354831649857,4432354831656299,4960
67,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,70,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831643999,4432354831664417,4432354831669697,4432354831671519,5280
68,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,71,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831661929,4432354831676097,4432354831681377,4432354831682970,5280
69,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,72,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831675750,4432354831685857,4432354831690977,4432354831692470,5120
70,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,73,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831685559,4432354831694977,4432354831700097,4432354831701410,5120
71,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,74,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831692770,4432354831705857,4432354831711137,4432354831712580,5280
72,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,75,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831703550,4432354831716897,4432354831723617,4432354831724290,6720
73,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,76,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831714760,4432354831723617,4432354831729057,4432354831730411,5440
74,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,77,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831721800,4432354831729057,4432354831734977,4432354831736551,5920
75,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,78,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831726330,4432354831734977,4432354831740897,4432354831743781,5920
76,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,79,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831732360,4432354831740897,4432354831746017,4432354831762131,5120
77,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,80,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831739200,4432354831749857,4432354831755297,4432354831756171,5440
78,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,81,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831749751,4432354831779458,4432354831785218,4432354831788232,5760
79,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,82,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831774481,4432354831785218,4432354831790498,4432354831793781,5280
80,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,83,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831780361,4432354831790498,4432354831796098,4432354831800182,5600
81,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,84,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831785512,4432354831796098,4432354831801378,4432354831808542,5280
82,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,85,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831790161,4432354831801378,4432354831806818,4432354831813582,5440
83,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,86,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831796792,4432354831806818,4432354831811778,4432354831819872,4960
84,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,87,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831803052,4432354831828418,4432354831833698,4432354831834632,5280
85,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,88,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831826832,4432354831840738,4432354831846018,4432354831847802,5280
86,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,89,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831843662,4432354831852898,4432354831859458,4432354831861223,6560
87,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,90,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831851483,4432354831859458,4432354831865538,4432354831868163,6080
88,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,91,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831858273,4432354831865538,4432354831870658,4432354831874353,5120
89,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,92,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831862883,4432354831882018,4432354831887298,4432354831889333,5280
90,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,93,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831880043,4432354831893218,4432354831898338,4432354831899023,5120
91,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,94,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831891983,4432354831902178,4432354831907298,4432354831908224,5120
92,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,95,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831899603,4432354831915938,4432354831921218,4432354831922994,5280
93,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,96,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831913794,4432354831927618,4432354831932898,4432354831934264,5280
94,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,97,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831928754,4432354831948418,4432354831955298,4432354831957984,6880
95,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,98,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831947054,4432354831955298,4432354831960738,4432354831964265,5440
96,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,99,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831952375,4432354831960738,4432354831965858,4432354831970875,5120
97,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,100,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831957064,4432354831978978,4432354831984258,4432354831986465,5280
98,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,101,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831976535,4432354831990658,4432354831995938,4432354831996735,5280
99,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,102,529805,529805,31616,128,0,0,16,0,32,64,"0x0","0x14e8c02a0980",4432354831989605,4432354831999778,4432354832004899,4432354832006936,5121
