"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
29,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,32,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357786761414,4432357786771088,4432357786776528,4432357786778775,5440
30,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,33,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357786767885,4432357786776528,4432357786781488,4432357786784435,4960
31,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,34,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357786773114,4432357786802928,4432357786808528,4432357786809695,5600
32,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,35,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357786798955,4432357786808528,4432357786813808,4432357786815965,5280
33,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,36,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357786804275,4432357786813808,4432357786818768,4432357786821825,4960
34,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,37,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357786808875,4432357786839248,4432357786844688,4432357786845486,5440
35,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,38,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357786834106,4432357786844688,4432357786850128,4432357786851756,5440
36,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,39,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357786838506,4432357786850128,4432357786854928,4432357786857516,4800
37,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,40,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357786844676,4432357786875729,4432357786881169,4432357786882776,5440
38,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,41,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357786871566,4432357786881169,4432357786886449,4432357786888677,5280
39,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,42,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357786877776,4432357786886449,4432357786891409,4432357786894487,4960
40,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,43,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357786882287,4432357786908209,4432357786914289,4432357786915407,6080
41,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,44,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357786906417,4432357786914289,4432357786919569,4432357786923507,5280
42,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,45,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357786911537,4432357786919569,4432357786924529,4432357786929367,4960
43,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,46,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357786916777,4432357786945809,4432357786951409,4432357786952758,5600
44,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,47,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357786940977,4432357786951409,4432357786956689,4432357786958948,5280
45,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,48,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357786945868,4432357786956689,4432357786961649,4432357786964898,4960
46,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,49,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357786952418,4432357786982289,4432357786987729,4432357786990649,5440
47,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,50,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357786976788,4432357786987729,4432357786993009,4432357786996009,5280
48,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,51,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357786981768,4432357786993009,4432357786998289,4432357787015009,5280
49,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,52,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357786988498,4432357786998289,4432357787003569,4432357787028509,5280
50,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,53,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357786992849,4432357787003569,4432357787008529,4432357787033879,4960
51,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,54,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357786999159,4432357787023089,4432357787028209,4432357787042130,5120
52,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,55,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787020869,4432357787059569,4432357787065009,4432357787065830,5440
53,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,56,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787055830,4432357787065009,4432357787070609,4432357787071400,5600
54,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,57,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787063240,4432357787070609,4432357787076529,4432357787077920,5920
55,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,58,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787068010,4432357787076529,4432357787083249,4432357787085240,6720
56,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,59,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787074400,4432357787083249,4432357787089969,4432357787091040,6720
57,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,60,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787080750,4432357787089969,4432357787096689,4432357787108651,6720
58,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,61,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787087680,4432357787096689,4432357787101489,4432357787103000,4800
59,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,62,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787096900,4432357787125010,4432357787130450,4432357787131291,5440
60,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,63,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787121351,4432357787130450,4432357787135570,4432357787136451,5120
61,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,64,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787127341,4432357787135570,4432357787141810,4432357787145901,6240
62,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,65,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787133601,4432357787141810,4432357787146770,4432357787151001,4960
63,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,66,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787139471,4432357787167250,4432357787172690,4432357787174952,5440
64,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,67,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787162421,4432357787172690,4432357787177970,4432357787180032,5280
65,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,68,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787167192,4432357787177970,4432357787183250,4432357787186712,5280
66,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,69,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787171952,4432357787183250,4432357787188690,4432357787192302,5440
67,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,70,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787177052,4432357787188690,4432357787193970,4432357787197962,5280
68,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,71,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787182992,4432357787193970,4432357787198930,4432357787203852,4960
69,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,72,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787189812,4432357787220530,4432357787225810,4432357787228963,5280
70,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,73,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787217362,4432357787225810,4432357787231090,4432357787234523,5280
71,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,74,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787222493,4432357787231090,4432357787236370,4432357787242903,5280
72,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,75,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787226963,4432357787236370,4432357787241490,4432357787247843,5120
73,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,76,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787231943,4432357787241490,4432357787247410,4432357787254893,5920
74,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,77,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787237933,4432357787247410,4432357787252530,4432357787262023,5120
75,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,78,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787244823,4432357787256370,4432357787261650,4432357787268934,5280
76,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,79,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787255043,4432357787269010,4432357787274130,4432357787274984,5120
77,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,80,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787269834,4432357787278450,4432357787283570,4432357787286694,5120
78,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,81,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787280914,4432357787304210,4432357787309810,4432357787310994,5600
79,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,82,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787299654,4432357787309810,4432357787314930,4432357787317595,5120
80,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,83,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787305984,4432357787314930,4432357787319890,4432357787323515,4960
81,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,84,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787311894,4432357787342610,4432357787348210,4432357787350725,5600
82,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,85,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787337855,4432357787348210,4432357787353490,4432357787357245,5280
83,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,86,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787342715,4432357787353490,4432357787358770,4432357787363505,5280
84,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,87,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787347735,4432357787358770,4432357787363730,4432357787368495,4960
85,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,88,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787352145,4432357787386451,4432357787392051,4432357787394216,5600
86,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,89,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787383486,4432357787392051,4432357787397811,4432357787400356,5760
87,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,90,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787388736,4432357787397811,4432357787402931,4432357787406296,5120
88,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,91,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787394126,4432357787418931,4432357787424051,4432357787424956,5120
89,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,92,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787418236,4432357787427891,4432357787433011,4432357787434226,5120
90,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,93,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787423786,4432357787438931,4432357787444211,4432357787446267,5280
91,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,94,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787440467,4432357787464691,4432357787470291,4432357787471127,5600
92,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,95,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787460697,4432357787470291,4432357787475571,4432357787477567,5280
93,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,96,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787465907,4432357787475571,4432357787480691,4432357787483707,5120
94,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,97,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787471527,4432357787501171,4432357787506771,4432357787507558,5600
95,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,98,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787498128,4432357787506771,4432357787511891,4432357787512678,5120
96,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,99,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787503338,4432357787511891,4432357787518131,4432357787525738,6240
97,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,100,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787509158,4432357787518131,4432357787523091,4432357787535859,4960
98,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,101,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787519478,4432357787533651,4432357787538931,4432357787541928,5280
99,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,102,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787532018,4432357787542771,4432357787548211,4432357787549859,5440
100,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,103,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787538408,4432357787548211,4432357787553171,4432357787556389,4960
101,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,104,530003,530003,31744,256,0,0,16,0,32,64,"0x0","0x150be30b0980",4432357787545908,4432357787557171,4432357787562291,4432357787567009,5120
