"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
10,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,13,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355626759762,4432355626768350,4432355626773310,4432355626777653,4960
11,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,14,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355626765013,4432355626798430,4432355626803870,4432355626806053,5440
12,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,15,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355626793813,4432355626803870,4432355626809311,4432355626812663,5441
13,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,16,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355626798923,4432355626809311,4432355626814431,4432355626818983,5120
14,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,17,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355626806083,4432355626835711,4432355626841151,4432355626844334,5440
15,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,18,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355626830694,4432355626841151,4432355626846431,4432355626849994,5280
16,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,19,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355626835854,4432355626846431,4432355626851871,4432355626859064,5440
17,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,20,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355626840914,4432355626851871,4432355626857311,4432355626867015,5440
18,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,21,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355626846764,4432355626857311,4432355626862431,4432355626872924,5120
19,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,22,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355626855274,4432355626866431,4432355626871711,4432355626879035,5280
20,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,23,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355626865664,4432355626896191,4432355626901791,4432355626903875,5600
21,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,24,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355626891225,4432355626901791,4432355626907231,4432355626912915,5440
22,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,25,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355626898815,4432355626907231,4432355626912351,4432355626918615,5120
23,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,26,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355626903545,4432355626934751,4432355626940191,4432355626942406,5440
24,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,27,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355626930625,4432355626940191,4432355626945631,4432355626949116,5440
25,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,28,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355626937026,4432355626945631,4432355626950751,4432355626954826,5120
26,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,29,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355626941506,4432355626971231,4432355626976831,4432355626978806,5600
27,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,30,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355626966126,4432355626976831,4432355626981951,4432355626996977,5120
28,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,31,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355626971306,4432355626981951,4432355626987391,4432355626991747,5440
29,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,32,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355626976497,4432355626987391,4432355626992351,4432355627013737,4960
30,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,33,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355626985006,4432355627032672,4432355627038112,4432355627039047,5440
31,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,34,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627028487,4432355627038112,4432355627043552,4432355627048088,5440
32,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,35,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627034487,4432355627043552,4432355627048672,4432355627054298,5120
33,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,36,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627038898,4432355627071072,4432355627076672,4432355627078138,5600
34,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,37,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627066918,4432355627076672,4432355627082112,4432355627084868,5440
35,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,38,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627072518,4432355627082112,4432355627087072,4432355627091068,4960
36,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,39,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627077308,4432355627107712,4432355627113152,4432355627114029,5440
37,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,40,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627102969,4432355627113152,4432355627118432,4432355627121099,5280
38,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,41,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627109939,4432355627118432,4432355627123552,4432355627127169,5120
39,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,42,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627115299,4432355627135712,4432355627140992,4432355627141860,5280
40,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,43,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627133549,4432355627149472,4432355627154752,4432355627156470,5280
41,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,44,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627148169,4432355627158752,4432355627164032,4432355627166880,5280
42,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,45,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627155190,4432355627184672,4432355627190272,4432355627192320,5600
43,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,46,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627178820,4432355627190272,4432355627195712,4432355627199070,5440
44,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,47,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627184690,4432355627195712,4432355627200992,4432355627208931,5280
45,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,48,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627189380,4432355627200992,4432355627206272,4432355627213961,5280
46,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,49,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627196361,4432355627206272,4432355627211392,4432355627222681,5120
47,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,50,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627205270,4432355627215392,4432355627220672,4432355627228941,5280
48,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,51,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627211061,4432355627220672,4432355627225952,4432355627241421,5280
49,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,52,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627220801,4432355627237152,4432355627242433,4432355627247501,5281
50,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,53,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627235761,4432355627256193,4432355627261633,4432355627264372,5440
51,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,54,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627254042,4432355627265473,4432355627271073,4432355627273832,5600
52,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,55,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627261772,4432355627271073,4432355627276193,4432355627279872,5120
53,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,56,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627268062,4432355627288513,4432355627293793,4432355627295532,5280
54,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,57,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627288162,4432355627297793,4432355627303073,4432355627304772,5280
55,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,58,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627295892,4432355627309953,4432355627315233,4432355627316593,5280
56,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,59,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627308123,4432355627319233,4432355627324833,4432355627326003,5600
57,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,60,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627314252,4432355627324833,4432355627330113,4432355627331823,5280
58,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,61,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627319253,4432355627330113,4432355627335233,4432355627338113,5120
59,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,62,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627326363,4432355627355553,4432355627361153,4432355627363113,5600
60,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,63,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627351513,4432355627361153,4432355627366593,4432355627369113,5440
61,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,64,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627356903,4432355627366593,4432355627371713,4432355627377434,5120
62,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,65,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627363384,4432355627385473,4432355627390753,4432355627391904,5280
63,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,66,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627383184,4432355627396833,4432355627401953,4432355627403064,5120
64,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,67,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627397354,4432355627405793,4432355627411073,4432355627412454,5280
65,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,68,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627403574,4432355627416673,4432355627423553,4432355627424465,6880
66,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,69,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627414354,4432355627423553,4432355627429473,4432355627430605,5920
67,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,70,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627421594,4432355627429473,4432355627436193,4432355627436965,6720
68,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,71,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627426845,4432355627436193,4432355627441473,4432355627447945,5280
69,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,72,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627433605,4432355627445313,4432355627450593,4432355627454285,5280
70,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,73,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627444045,4432355627454434,4432355627459874,4432355627461315,5440
71,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,74,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627450235,4432355627459874,4432355627464834,4432355627471106,4960
72,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,75,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627457385,4432355627468834,4432355627473954,4432355627481266,5120
73,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,76,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627463775,4432355627478274,4432355627483554,4432355627487836,5280
74,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,77,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627477135,4432355627487394,4432355627493474,4432355627495106,6080
75,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,78,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627484546,4432355627493474,4432355627498594,4432355627501986,5120
76,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,79,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627491336,4432355627502434,4432355627508034,4432355627509286,5600
77,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,80,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627497926,4432355627508034,4432355627513154,4432355627516206,5120
78,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,81,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627508196,4432355627524514,4432355627529794,4432355627532076,5280
79,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,82,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627523026,4432355627533794,4432355627539074,4432355627543257,5280
80,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,83,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627529627,4432355627539074,4432355627544034,4432355627550007,4960
81,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,84,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627534647,4432355627558114,4432355627563394,4432355627564117,5280
82,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,85,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627555707,4432355627577314,4432355627582594,4432355627585008,5280
83,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,86,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627576367,4432355627586594,4432355627592034,4432355627593238,5440
84,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,87,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627582377,4432355627592034,4432355627597634,4432355627598248,5600
85,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,88,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627587137,4432355627597634,4432355627603234,4432355627605358,5600
86,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,89,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627594908,4432355627603234,4432355627609314,4432355627613848,6080
87,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,90,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627601238,4432355627613314,4432355627618434,4432355627619788,5120
88,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,91,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627616858,4432355627624834,4432355627630274,4432355627632218,5440
89,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,92,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627624758,4432355627634114,4432355627639234,4432355627640889,5120
90,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,93,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627631358,4432355627646594,4432355627651874,4432355627652839,5280
91,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,94,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627647129,4432355627672515,4432355627677955,4432355627679709,5440
92,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,95,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627666769,4432355627677955,4432355627683555,4432355627685709,5600
93,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,96,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627672839,4432355627683555,4432355627688675,4432355627691619,5120
94,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,97,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627678939,4432355627699555,4432355627704835,4432355627707050,5280
95,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,98,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627697979,4432355627711075,4432355627716355,4432355627717920,5280
96,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,99,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627709900,4432355627720035,4432355627725475,4432355627726760,5440
97,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,100,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627717640,4432355627731395,4432355627736675,4432355627738300,5280
98,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,101,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627729690,4432355627740515,4432355627745795,4432355627747151,5280
99,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,102,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627736720,4432355627752515,4432355627757635,4432355627758861,5120
100,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,103,529875,529875,31616,128,0,0,16,0,32,64,"0x0","0x1493d03f8980",4432355627751171,4432355627761635,4432355627766915,4432355627767801,5280
