"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
10,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,13,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354042941982,4432354042952939,4432354042958219,4432354042959052,5280
11,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,14,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354042949952,4432354042963659,4432354042968939,4432354042969852,5280
12,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,15,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354042961622,4432354042983019,4432354042989579,4432354042990463,6560
13,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,16,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354042981643,4432354042989579,4432354042995339,4432354042997113,5760
14,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,17,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354042988343,4432354042995339,4432354043002059,4432354043019773,6720
15,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,18,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354042993083,4432354043002059,4432354043007019,4432354043013173,4960
16,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,19,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354042999293,4432354043036139,4432354043041739,4432354043043464,5600
17,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,20,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043032353,4432354043041739,4432354043047179,4432354043049994,5440
18,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,21,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043038153,4432354043047179,4432354043052299,4432354043056004,5120
19,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,22,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043042693,4432354043072939,4432354043078539,4432354043080234,5600
20,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,23,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043068594,4432354043078539,4432354043083819,4432354043086474,5280
21,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,24,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043073754,4432354043083819,4432354043088940,4432354043094845,5121
22,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,25,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043079984,4432354043111500,4432354043117100,4432354043118855,5600
23,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,26,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043107315,4432354043117100,4432354043122380,4432354043125095,5280
24,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,27,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043111885,4432354043122380,4432354043127500,4432354043131095,5120
25,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,28,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043118035,4432354043148140,4432354043153580,4432354043156446,5440
26,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,29,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043143365,4432354043153580,4432354043159180,4432354043164006,5600
27,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,30,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043148755,4432354043159180,4432354043164460,4432354043169976,5280
28,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,31,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043153695,4432354043164460,4432354043169580,4432354043174746,5120
29,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,32,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043158066,4432354043191500,4432354043197580,4432354043198596,6080
30,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,33,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043189336,4432354043197580,4432354043202860,4432354043205567,5280
31,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,34,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043195646,4432354043202860,4432354043207980,4432354043213927,5120
32,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,35,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043200427,4432354043222060,4432354043227340,4432354043229587,5280
33,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,36,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043220147,4432354043234220,4432354043239340,4432354043240727,5120
34,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,37,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043235507,4432354043244140,4432354043250860,4432354043252787,6720
35,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,38,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043242287,4432354043250860,4432354043256300,4432354043259557,5440
36,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,39,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043248337,4432354043256300,4432354043261580,4432354043265268,5280
37,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,40,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043253988,4432354043278540,4432354043283660,4432354043286728,5120
38,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,41,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043278148,4432354043287660,4432354043293100,4432354043294098,5440
39,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,42,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043284638,4432354043293100,4432354043298380,4432354043299838,5280
40,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,43,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043289268,4432354043298380,4432354043304140,4432354043305518,5760
41,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,44,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043295538,4432354043304140,4432354043310380,4432354043313669,6240
42,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,45,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043301588,4432354043310380,4432354043315500,4432354043319369,5120
43,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,46,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043308709,4432354043327660,4432354043333100,4432354043334379,5440
44,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,47,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043325609,4432354043338380,4432354043343660,4432354043346039,5280
45,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,48,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043337739,4432354043347820,4432354043353100,4432354043354949,5280
46,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,49,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043346389,4432354043360140,4432354043365260,4432354043367599,5120
47,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,50,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043358149,4432354043369260,4432354043374700,4432354043377160,5440
48,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,51,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043364919,4432354043374700,4432354043380140,4432354043383070,5440
49,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,52,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043370010,4432354043380140,4432354043385100,4432354043389100,4960
50,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,53,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043375730,4432354043405581,4432354043411181,4432354043412830,5600
51,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,54,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043401280,4432354043411181,4432354043416621,4432354043421060,5440
52,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,55,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043406040,4432354043416621,4432354043421741,4432354043427040,5120
53,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,56,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043412050,4432354043435341,4432354043440621,4432354043442791,5280
54,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,57,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043434481,4432354043444461,4432354043449741,4432354043452031,5280
55,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,58,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043441451,4432354043456461,4432354043463341,4432354043464221,6880
56,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,59,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043454631,4432354043463341,4432354043468781,4432354043470451,5440
57,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,60,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043461181,4432354043468781,4432354043474381,4432354043475372,5600
58,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,61,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043465821,4432354043474381,4432354043479661,4432354043488992,5280
59,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,62,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043472411,4432354043483501,4432354043488621,4432354043499972,5120
60,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,63,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043482321,4432354043496621,4432354043502061,4432354043506102,5440
61,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,64,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043494542,4432354043524621,4432354043530221,4432354043531313,5600
62,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,65,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043521842,4432354043530221,4432354043535501,4432354043537342,5280
63,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,66,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043527632,4432354043535501,4432354043540781,4432354043543513,5280
64,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,67,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043531922,4432354043561261,4432354043566861,4432354043568733,5600
65,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,68,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043556133,4432354043566861,4432354043572141,4432354043575903,5280
66,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,69,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043561053,4432354043572141,4432354043577421,4432354043581883,5280
67,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,70,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043566093,4432354043577421,4432354043582541,4432354043594264,5120
68,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,71,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043570493,4432354043590061,4432354043595501,4432354043600164,5440
69,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,72,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043588063,4432354043615981,4432354043622061,4432354043624054,6080
70,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,73,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043614184,4432354043622061,4432354043628301,4432354043629374,6240
71,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,74,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043620714,4432354043628301,4432354043634701,4432354043638215,6400
72,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,75,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043626074,4432354043634701,4432354043639981,4432354043643164,5280
73,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,76,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043632374,4432354043656781,4432354043663341,4432354043665745,6560
74,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,77,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043655655,4432354043663341,4432354043668621,4432354043672215,5280
75,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,78,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043660885,4432354043668621,4432354043673741,4432354043677975,5120
76,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,79,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043665455,4432354043685901,4432354043691182,4432354043692265,5281
77,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,80,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043684145,4432354043695982,4432354043701262,4432354043704086,5280
78,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,81,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043698405,4432354043717902,4432354043723982,4432354043726336,6080
79,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,82,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043716436,4432354043723982,4432354043729262,4432354043732126,5280
80,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,83,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043721226,4432354043729262,4432354043734382,4432354043737956,5120
81,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,84,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043726066,4432354043756302,4432354043761742,4432354043763897,5440
82,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,85,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043751837,4432354043761742,4432354043767022,4432354043769767,5280
83,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,86,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043756857,4432354043767022,4432354043772302,4432354043782917,5280
84,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,87,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043761477,4432354043772302,4432354043777742,4432354043793717,5440
85,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,88,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043765437,4432354043777742,4432354043782702,4432354043798967,4960
86,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,89,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043776387,4432354043790862,4432354043796782,4432354043804838,5920
87,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,90,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043788467,4432354043821582,4432354043827182,4432354043829388,5600
88,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,91,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043818758,4432354043827182,4432354043832622,4432354043835598,5440
89,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,92,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043824698,4432354043832622,4432354043837742,4432354043841348,5120
90,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,93,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043829408,4432354043858222,4432354043863662,4432354043865288,5440
91,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,94,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043852548,4432354043863662,4432354043868942,4432354043873709,5280
92,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,95,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043857399,4432354043868942,4432354043874222,4432354043878609,5280
93,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,96,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043862199,4432354043874222,4432354043879502,4432354043884719,5280
94,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,97,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043868519,4432354043901742,4432354043907342,4432354043908659,5600
95,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,98,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043898799,4432354043907342,4432354043912622,4432354043914840,5280
96,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,99,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043903399,4432354043912622,4432354043917902,4432354043920989,5280
97,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,100,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043908219,4432354043934702,4432354043941262,4432354043942370,6560
98,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,101,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043933460,4432354043941262,4432354043946542,4432354043948430,5280
99,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,102,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043938720,4432354043946542,4432354043951662,4432354043954960,5120
100,"integrate(HIP_vector_type<float, 2u>*, HIP_vector_type<float, 2u>*, int, float, float, ForceParams) [clone .kd]",2,0,103,529730,529730,31616,128,0,0,16,0,32,64,"0x0","0x14d591bc8980",4432354043943440,4432354043962702,4432354043968142,4432354043969450,5440
